,transaction_id,customer_id,timestamp,merchant_category,merchant_type,merchant,amount,currency,channel,transaction_hour,weekend_transaction
6286584,TX_294dbc14,CUST_91730,2024-10-26 01:28:01.410216+00:00,Education,online,edX,8440.64,BRL,web,1,True
6287091,TX_18a93bc0,CUST_91730,2024-10-26 01:31:21.407027+00:00,Gas,major,Mobil,6467.79,BRL,pos,1,True
6287265,TX_81154aad,CUST_91730,2024-10-26 01:32:31.095189+00:00,Gas,major,Exxon,105219.48,RUB,pos,1,True
6288399,TX_2e39b259,CUST_91730,2024-10-26 01:40:03.157320+00:00,Restaurant,casual,Chili's,336.0,SGD,web,1,True
6288894,TX_d057be6b,CUST_91730,2024-10-26 01:43:25.625725+00:00,Entertainment,events,Ticketmaster,1598.51,SGD,web,1,True
6291145,TX_c195fea4,CUST_91730,2024-10-26 01:59:02.508374+00:00,Travel,transport,Careem,1570.62,BRL,pos,1,True
6293311,TX_3c57bffe,CUST_91730,2024-10-26 02:13:25.740491+00:00,Gas,local,Local Gas Station,1284.87,CAD,pos,2,True
6298354,TX_d31cb03d,CUST_91730,2024-10-26 02:46:32.746312+00:00,Education,supplies,Chegg,15.65,MXN,mobile,2,True
6299702,TX_037769e5,CUST_91730,2024-10-26 02:55:20.838861+00:00,Healthcare,pharmacy,Rite Aid,34214.69,RUB,web,2,True
6302581,TX_447513fe,CUST_91730,2024-10-26 03:14:35.620500+00:00,Healthcare,pharmacy,Rite Aid,27554.96,MXN,web,3,True
6304461,TX_cac82cc9,CUST_91730,2024-10-26 03:27:18.433712+00:00,Retail,physical,Target,552.2,GBP,pos,3,True
6305078,TX_528664b8,CUST_91730,2024-10-26 03:31:35.646808+00:00,Education,online,Skillshare,34914.59,RUB,web,3,True
6307485,TX_bee5b6d9,CUST_91730,2024-10-26 03:47:19.394108+00:00,Restaurant,premium,Capital Grille,1211.47,SGD,web,3,True
6310065,TX_3d2ea978,CUST_91730,2024-10-26 04:04:06.867565+00:00,Travel,booking,Airbnb,1585667.28,JPY,mobile,4,True
6310186,TX_16d6c7f5,CUST_91730,2024-10-26 04:04:59.124669+00:00,Restaurant,casual,TGI Fridays,83.6,GBP,pos,4,True
6310896,TX_34c1bcc2,CUST_91730,2024-10-26 04:09:46.268402+00:00,Travel,booking,Expedia,217.08,RUB,mobile,4,True
6311740,TX_927d5252,CUST_91730,2024-10-26 04:15:40.264928+00:00,Travel,hotels,Marriott,372431.16,NGN,web,4,True
6314865,TX_bdbbad5a,CUST_91730,2024-10-26 04:36:01.312679+00:00,Gas,major,BP,30404.88,RUB,web,4,True
6314932,TX_8179110a,CUST_91730,2024-10-26 04:36:31.431512+00:00,Gas,major,Chevron,4674.08,BRL,mobile,4,True
6315484,TX_9c43ff2b,CUST_91730,2024-10-26 04:40:16.515784+00:00,Education,online,Udemy,2492.97,SGD,web,4,True
6316647,TX_91a0138f,CUST_91730,2024-10-26 04:47:49.512829+00:00,Entertainment,streaming,Apple Music,375.89,BRL,web,4,True
6319987,TX_001b2883,CUST_91730,2024-10-26 05:13:52.297825+00:00,Grocery,physical,Kroger,26512.06,RUB,web,5,True
6321855,TX_0ee0cfb9,CUST_91730,2024-10-26 05:30:23.095750+00:00,Gas,local,Local Gas Station,627.14,SGD,web,5,True
6324509,TX_67b61803,CUST_91730,2024-10-26 05:53:51.785768+00:00,Retail,online,Wayfair,46015.29,RUB,web,5,True
6326218,TX_12df29a2,CUST_91730,2024-10-26 06:09:30.226242+00:00,Travel,transport,Hertz,120052.05,NGN,web,6,True
6328118,TX_a783ab01,CUST_91730,2024-10-26 06:27:42.423285+00:00,Grocery,physical,Safeway,2590.74,SGD,web,6,True
6329131,TX_7afbbbbc,CUST_91730,2024-10-26 06:37:17.669283+00:00,Restaurant,premium,Nobu,1851.38,SGD,web,6,True
6329459,TX_026b574d,CUST_91730,2024-10-26 06:40:25.394077+00:00,Retail,physical,IKEA,1737.87,USD,web,6,True
6329853,TX_ca61706a,CUST_91730,2024-10-26 06:44:12.526928+00:00,Entertainment,events,LiveNation,2328.74,SGD,web,6,True
6332317,TX_55bbd0fa,CUST_91730,2024-10-26 07:05:25.243215+00:00,Entertainment,streaming,Hulu,86.16,SGD,web,7,True
6334292,TX_e5315ca9,CUST_91730,2024-10-26 07:17:51.272492+00:00,Grocery,online,Amazon Fresh,611.26,SGD,web,7,True
6337077,TX_4291b1d7,CUST_91730,2024-10-26 07:35:14.627329+00:00,Restaurant,fast_food,Burger King,20023.43,RUB,web,7,True
6340557,TX_5cd41bed,CUST_91730,2024-10-26 07:56:23.524731+00:00,Healthcare,medical,Medical Center,1733.71,SGD,web,7,True
6341619,TX_7980a6c4,CUST_91730,2024-10-26 08:01:56.393220+00:00,Restaurant,fast_food,Taco Bell,27959.57,NGN,web,8,True
6342857,TX_25f11b14,CUST_91730,2024-10-26 08:07:36.134329+00:00,Grocery,online,Amazon Fresh,601.72,SGD,web,8,True
6344475,TX_98ad65b6,CUST_91730,2024-10-26 08:14:55.567550+00:00,Retail,online,Shopify Store,2691.77,SGD,web,8,True
6346188,TX_25b8f68d,CUST_91730,2024-10-26 08:22:37.442667+00:00,Travel,transport,Enterprise Rent-A-Car,1691.77,SGD,web,8,True
6348561,TX_da32b672,CUST_91730,2024-10-26 08:33:25.943204+00:00,Restaurant,premium,Ruth's Chris,34346.49,RUB,web,8,True
6348758,TX_9a1ff8bf,CUST_91730,2024-10-26 08:34:24.420781+00:00,Entertainment,events,Ticketmaster,2216.78,SGD,web,8,True
6350633,TX_5a93fc8d,CUST_91730,2024-10-26 08:43:07.409713+00:00,Restaurant,fast_food,McDonald's,289.87,SGD,web,8,True
6358983,TX_d1440842,CUST_91730,2024-10-26 09:24:15.406406+00:00,Healthcare,pharmacy,Walgreens,1599.4,SGD,web,9,True
6359819,TX_81754c4c,CUST_91730,2024-10-26 09:28:38.628839+00:00,Healthcare,pharmacy,DuaneReade,31535.47,RUB,web,9,True
6360064,TX_89b7eb53,CUST_91730,2024-10-26 09:29:56.026355+00:00,Healthcare,medical,Local Hospital,633.29,SGD,web,9,True
6361051,TX_c4aa228a,CUST_91730,2024-10-26 09:35:28.653193+00:00,Education,online,Coursera,636.0,SGD,web,9,True
6362323,TX_803334ca,CUST_91730,2024-10-26 09:42:08.448522+00:00,Retail,online,eBay,227826.91,RUB,pos,9,True
6365650,TX_baefca79,CUST_91730,2024-10-26 09:59:30.392988+00:00,Travel,airlines,Southwest,16.71,BRL,web,9,True
6366074,TX_dce88011,CUST_91730,2024-10-26 10:02:07.573989+00:00,Healthcare,medical,Local Hospital,1604.57,SGD,web,10,True
6367022,TX_101fe7af,CUST_91730,2024-10-26 10:07:53.471876+00:00,Travel,hotels,Hyatt,32361.55,RUB,web,10,True
6367314,TX_eaef5c4f,CUST_91730,2024-10-26 10:09:40.455919+00:00,Education,online,Skillshare,2284.97,SGD,web,10,True
6368805,TX_f656be20,CUST_91730,2024-10-26 10:18:53.563792+00:00,Entertainment,events,LiveNation,1622.9,SGD,web,10,True
6369608,TX_d49487bf,CUST_91730,2024-10-26 10:23:42.660159+00:00,Retail,physical,Target,37050.47,RUB,web,10,True
6370924,TX_f931ff02,CUST_91730,2024-10-26 10:31:58.656223+00:00,Education,supplies,Chegg,29792.8,RUB,web,10,True
6379794,TX_992c8781,CUST_91730,2024-10-26 11:22:12.409115+00:00,Education,online,Skillshare,2466.93,SGD,web,11,True
6384092,TX_1c73259e,CUST_91730,2024-10-26 11:44:22.406942+00:00,Education,supplies,Chegg,28259.19,RUB,web,11,True
6386756,TX_cb0c13fc,CUST_91730,2024-10-26 11:58:08.447622+00:00,Retail,online,Newegg,2337.84,SGD,web,11,True
6390384,TX_ad7f67fc,CUST_91730,2024-10-26 12:14:53.588790+00:00,Gas,major,Shell,2562.47,SGD,web,12,True
6390970,TX_267ba525,CUST_91730,2024-10-26 12:17:44.267242+00:00,Entertainment,gaming,Nintendo eShop,24526.75,RUB,web,12,True
6391530,TX_fd3231b9,CUST_91730,2024-10-26 12:20:15.715670+00:00,Grocery,online,FreshDirect,2290.77,BRL,web,12,True
6392458,TX_722022b1,CUST_91730,2024-10-26 12:24:17.638525+00:00,Travel,hotels,Marriott,2523.58,SGD,web,12,True
6395549,TX_7123837d,CUST_91730,2024-10-26 12:38:28.398234+00:00,Gas,local,Local Gas Station,29881.57,RUB,web,12,True
6396216,TX_f9f19c4c,CUST_91730,2024-10-26 12:41:31.496766+00:00,Gas,major,Texaco,1401.07,SGD,web,12,True
6398482,TX_ef42ca61,CUST_91730,2024-10-26 12:51:55.111840+00:00,Healthcare,pharmacy,CVS Pharmacy,656.31,SGD,web,12,True
6400943,TX_8878a5f7,CUST_91730,2024-10-26 13:04:11.459439+00:00,Restaurant,casual,Applebee's,129205.31,NGN,web,13,True
6403762,TX_8db03682,CUST_91730,2024-10-26 13:18:58.125242+00:00,Travel,hotels,Sheraton,1144.61,SGD,web,13,True
6404256,TX_b527c17e,CUST_91730,2024-10-26 13:21:42.699592+00:00,Gas,local,Local Gas Station,658.32,SGD,web,13,True
6405590,TX_a86572ce,CUST_91730,2024-10-26 13:29:02.394406+00:00,Grocery,online,FreshDirect,2226.97,SGD,web,13,True
6406343,TX_92d1dff2,CUST_91730,2024-10-26 13:33:01.481685+00:00,Entertainment,events,StubHub,2004.22,SGD,web,13,True
6409900,TX_bbd82e0e,CUST_91730,2024-10-26 13:52:19.249504+00:00,Restaurant,premium,Capital Grille,35652.44,RUB,web,13,True
6413810,TX_3aa3905b,CUST_91730,2024-10-26 14:15:05.231791+00:00,Education,online,Udemy,671.36,SGD,web,14,True
6414940,TX_7ef5d6da,CUST_91730,2024-10-26 14:22:19.661899+00:00,Healthcare,pharmacy,DuaneReade,938.92,SGD,web,14,True
6416141,TX_b07255fe,CUST_91730,2024-10-26 14:30:07.260042+00:00,Entertainment,events,LiveNation,313062.38,NGN,pos,14,True
6416286,TX_0ee02858,CUST_91730,2024-10-26 14:30:59.626433+00:00,Gas,major,Texaco,33638.22,RUB,web,14,True
6416751,TX_e43b1c72,CUST_91730,2024-10-26 14:33:52.130376+00:00,Education,online,Skillshare,637.13,SGD,web,14,True
6417211,TX_46dab436,CUST_91730,2024-10-26 14:36:56.460725+00:00,Restaurant,premium,Ruth's Chris,852.2,SGD,web,14,True
6417638,TX_69993405,CUST_91730,2024-10-26 14:39:34.550689+00:00,Restaurant,fast_food,Taco Bell,2397.2,SGD,web,14,True
6419257,TX_7b44d240,CUST_91730,2024-10-26 14:49:52.391456+00:00,Entertainment,streaming,Apple Music,2236.69,SGD,web,14,True
6421522,TX_0ef2e228,CUST_91730,2024-10-26 15:03:49.412880+00:00,Entertainment,gaming,Steam,2619.79,SGD,web,15,True
6422294,TX_2f343c81,CUST_91730,2024-10-26 15:08:39.677479+00:00,Travel,airlines,Delta,105017.92,RUB,web,15,True
6424258,TX_67254be3,CUST_91730,2024-10-26 15:20:37.019414+00:00,Healthcare,pharmacy,CVS Pharmacy,36592.22,RUB,web,15,True
6428525,TX_f9f43afe,CUST_91730,2024-10-26 15:47:16.466323+00:00,Gas,major,BP,856.61,SGD,web,15,True
6430102,TX_74e0115b,CUST_91730,2024-10-26 15:57:13.487665+00:00,Restaurant,casual,Red Lobster,623.04,SGD,web,15,True
6434216,TX_0be82cff,CUST_91730,2024-10-26 16:19:12.739268+00:00,Education,online,Udemy,30612.36,RUB,web,16,True
6434698,TX_c298fa84,CUST_91730,2024-10-26 16:21:47.031476+00:00,Travel,airlines,JetBlue,198419.0,MXN,mobile,16,True
6440185,TX_232a95a3,CUST_91730,2024-10-26 16:50:27.396312+00:00,Grocery,physical,Kroger,2318.7,SGD,web,16,True
6440892,TX_a5fa3175,CUST_91730,2024-10-26 16:54:21.503559+00:00,Healthcare,pharmacy,Rite Aid,829.18,SGD,web,16,True
6441951,TX_11a4702a,CUST_91730,2024-10-26 16:59:55.500712+00:00,Education,online,Coursera,1241.51,SGD,web,16,True
6442307,TX_e31088f3,CUST_91730,2024-10-26 17:01:32.657156+00:00,Travel,booking,Hotels.com,215282.74,RUB,web,17,True
6444959,TX_70b64890,CUST_91730,2024-10-26 17:13:59.492292+00:00,Healthcare,medical,Urgent Care,652.61,SGD,web,17,True
6446500,TX_663fc6a4,CUST_91730,2024-10-26 17:21:02.490651+00:00,Healthcare,pharmacy,Rite Aid,2077.75,SGD,web,17,True
6448766,TX_905b5491,CUST_91730,2024-10-26 17:31:21.511652+00:00,Travel,booking,Airbnb,4049.38,SGD,web,17,True
6450911,TX_52edc2d2,CUST_91730,2024-10-26 17:41:25.598571+00:00,Retail,online,Shopify Store,37352.51,RUB,web,17,True
6451461,TX_99600609,CUST_91730,2024-10-26 17:44:03.611121+00:00,Education,supplies,Barnes & Noble,31736.64,RUB,web,17,True
6451822,TX_f88c272d,CUST_91730,2024-10-26 17:45:45.499260+00:00,Education,online,Udemy,36455.72,RUB,web,17,True
6453000,TX_98b69377,CUST_91730,2024-10-26 17:51:19.478529+00:00,Entertainment,streaming,HBO Max,696.78,SGD,web,17,True
6457284,TX_5982698a,CUST_91730,2024-10-26 18:09:49.461228+00:00,Gas,major,Chevron,34941.34,RUB,web,18,True
6458257,TX_2f860fc8,CUST_91730,2024-10-26 18:13:56.430986+00:00,Gas,local,Highway Gas Stop,1799.66,SGD,web,18,True
6458889,TX_2675fd67,CUST_91730,2024-10-26 18:16:24.761535+00:00,Retail,physical,IKEA,659.54,SGD,web,18,True
6461616,TX_fa9f51dc,CUST_91730,2024-10-26 18:27:30.609612+00:00,Entertainment,streaming,Spotify,21239.27,RUB,web,18,True
6462136,TX_d4c10fab,CUST_91730,2024-10-26 18:29:36.361679+00:00,Retail,online,eBay,756.19,SGD,web,18,True
6462807,TX_bd414382,CUST_91730,2024-10-26 18:32:23.440778+00:00,Travel,transport,Uber,901.92,SGD,web,18,True
6462831,TX_ae73c116,CUST_91730,2024-10-26 18:32:28.568082+00:00,Grocery,online,Instacart,2588.07,SGD,web,18,True
6468520,TX_6aec91cb,CUST_91730,2024-10-26 18:56:05.052265+00:00,Education,online,edX,639.7,SGD,web,18,True
6471362,TX_ba9b7dbb,CUST_91730,2024-10-26 19:08:39.521808+00:00,Travel,booking,Kayak,3461.32,SGD,web,19,True
6471932,TX_411c8196,CUST_91730,2024-10-26 19:11:10.392676+00:00,Grocery,online,FreshDirect,1867.37,SGD,web,19,True
6479899,TX_67a46526,CUST_91730,2024-10-26 19:48:06.570943+00:00,Restaurant,fast_food,Wendy's,16.27,BRL,web,19,True
6484741,TX_483dee4b,CUST_91730,2024-10-26 20:13:42.391865+00:00,Healthcare,medical,Lab Corp,641.07,SGD,web,20,True
6486724,TX_85e84386,CUST_91730,2024-10-26 20:26:38.395548+00:00,Education,online,Skillshare,988.24,SGD,web,20,True
6487645,TX_3353f1d7,CUST_91730,2024-10-26 20:32:21.565883+00:00,Grocery,online,Amazon Fresh,744.87,SGD,web,20,True
6488366,TX_57aaab74,CUST_91730,2024-10-26 20:37:00.376804+00:00,Healthcare,medical,Local Hospital,659.88,SGD,web,20,True
6492698,TX_ef66c66e,CUST_91730,2024-10-26 21:06:19.421400+00:00,Education,online,Coursera,2272.92,SGD,web,21,True
6493637,TX_df693c39,CUST_91730,2024-10-26 21:15:26.121524+00:00,Gas,major,Exxon,650.47,SGD,web,21,True
6494850,TX_19363d0d,CUST_91730,2024-10-26 21:27:40.391842+00:00,Retail,online,Amazon,23238.82,BRL,pos,21,True
6496286,TX_5b724ea0,CUST_91730,2024-10-26 21:41:35.416391+00:00,Education,online,Skillshare,29873.95,MXN,mobile,21,True
6496595,TX_34f9ca8b,CUST_91730,2024-10-26 21:44:23.419548+00:00,Gas,major,Exxon,884.05,SGD,web,21,True
6499282,TX_5a18c364,CUST_91730,2024-10-26 22:05:26.638893+00:00,Travel,transport,Hertz,18527.75,RUB,web,22,True
6503130,TX_dd245b9b,CUST_91730,2024-10-26 22:26:26.655769+00:00,Education,online,Skillshare,33414.04,RUB,web,22,True
6506614,TX_a30876f1,CUST_91730,2024-10-26 22:45:32.481341+00:00,Gas,local,Highway Gas Stop,1139.79,SGD,web,22,True
6507604,TX_607616a4,CUST_91730,2024-10-26 22:51:06.536970+00:00,Gas,local,Highway Gas Stop,30541.06,RUB,web,22,True
6508073,TX_7db8ee2a,CUST_91730,2024-10-26 22:53:35.451478+00:00,Education,online,Udemy,2719.48,SGD,web,22,True
6508114,TX_96e934ed,CUST_91730,2024-10-26 22:53:49.420432+00:00,Healthcare,medical,Lab Corp,1283.63,SGD,web,22,True
6508437,TX_85704570,CUST_91730,2024-10-26 22:55:41.595486+00:00,Restaurant,fast_food,KFC,952.2,NGN,web,22,True
6508951,TX_b74435ef,CUST_91730,2024-10-26 22:58:38.550529+00:00,Entertainment,gaming,Epic Games,496.9,SGD,web,22,True
6510212,TX_db9ecc4b,CUST_91730,2024-10-26 23:06:45.877639+00:00,Restaurant,fast_food,Wendy's,10897.92,RUB,web,23,True
6513568,TX_928bc5aa,CUST_91730,2024-10-26 23:29:05.909027+00:00,Gas,major,Shell,28501.15,RUB,web,23,True
6516116,TX_3cb11657,CUST_91730,2024-10-26 23:46:05.253184+00:00,Entertainment,streaming,Spotify,25549.13,RUB,web,23,True
6516991,TX_dbd5f77d,CUST_91730,2024-10-26 23:51:39.304020+00:00,Travel,transport,Enterprise Rent-A-Car,18641.76,RUB,web,23,True
6517593,TX_e18898d9,CUST_91730,2024-10-26 23:55:54.457701+00:00,Gas,major,Chevron,28372.34,RUB,web,23,True
6519285,TX_d1ca6a56,CUST_91730,2024-10-27 00:12:25.931573+00:00,Grocery,online,FreshDirect,29717.63,RUB,web,0,True
6523054,TX_af97888d,CUST_91730,2024-10-27 00:57:43.470064+00:00,Gas,major,Chevron,2482.69,SGD,web,0,True
6525072,TX_9e634e98,CUST_91730,2024-10-27 01:12:08.555516+00:00,Education,online,edX,3811.57,BRL,web,1,True
6527366,TX_f73e2e8b,CUST_91730,2024-10-27 01:27:40.335374+00:00,Healthcare,pharmacy,Walgreens,31923.61,RUB,web,1,True
6530565,TX_6378f19a,CUST_91730,2024-10-27 01:48:19.834571+00:00,Retail,online,Shopify Store,41896.47,RUB,web,1,True
6531144,TX_bde647aa,CUST_91730,2024-10-27 01:52:00.392903+00:00,Entertainment,gaming,Nintendo eShop,961.98,SGD,web,1,True
6531865,TX_73badcaf,CUST_91730,2024-10-27 01:56:49.866491+00:00,Travel,transport,Hertz,24245.43,RUB,web,1,True
6532856,TX_52998fbc,CUST_91730,2024-10-27 02:03:11.437351+00:00,Retail,online,Amazon,977.36,GBP,pos,2,True
6532979,TX_588b7d9e,CUST_91730,2024-10-27 02:04:02.426012+00:00,Travel,transport,Careem,17.71,BRL,pos,2,True
6533358,TX_ec7c3e8b,CUST_91730,2024-10-27 02:06:22.506489+00:00,Healthcare,pharmacy,CVS Pharmacy,2266.69,SGD,web,2,True
6535062,TX_8fad4d3c,CUST_91730,2024-10-27 02:17:48.412095+00:00,Healthcare,medical,Local Hospital,82803.74,RUB,pos,2,True
6537355,TX_6994ddd2,CUST_91730,2024-10-27 02:33:19.432207+00:00,Education,online,Udemy,63.56,MXN,pos,2,True
6537940,TX_b36da52d,CUST_91730,2024-10-27 02:37:06.572531+00:00,Retail,physical,Walmart,1672.25,SGD,web,2,True
6538017,TX_dd82592a,CUST_91730,2024-10-27 02:37:34.517625+00:00,Gas,local,Truck Stop,496838.2,NGN,web,2,True
6541315,TX_6233834d,CUST_91730,2024-10-27 02:58:58.229265+00:00,Retail,physical,Walmart,29105.7,MXN,web,2,True
6544975,TX_b38e9974,CUST_91730,2024-10-27 03:23:16.393161+00:00,Education,supplies,University Bookstore,1493.33,SGD,web,3,True
6546869,TX_3f16139c,CUST_91730,2024-10-27 03:35:55.393660+00:00,Retail,online,AliExpress,47546.61,MXN,pos,3,True
6547243,TX_cdbf9f18,CUST_91730,2024-10-27 03:38:22.486153+00:00,Entertainment,gaming,Epic Games,17902.85,RUB,web,3,True
6551170,TX_47240136,CUST_91730,2024-10-27 04:04:07.275224+00:00,Healthcare,medical,Medical Center,672655.28,NGN,web,4,True
6551971,TX_a9cefb2b,CUST_91730,2024-10-27 04:09:26.510003+00:00,Travel,airlines,United Airlines,2721.42,SGD,web,4,True
6552758,TX_2067996f,CUST_91730,2024-10-27 04:14:47.437187+00:00,Travel,airlines,Delta,966.47,SGD,web,4,True
6558808,TX_773f089b,CUST_91730,2024-10-27 04:54:51.540531+00:00,Entertainment,streaming,Spotify,3953.0,MXN,web,4,True
6559657,TX_a555eaaf,CUST_91730,2024-10-27 05:01:02.467366+00:00,Education,supplies,University Bookstore,8301.01,BRL,web,5,True
6560721,TX_8c217091,CUST_91730,2024-10-27 05:10:36.547867+00:00,Education,supplies,University Bookstore,2252.83,SGD,web,5,True
6560795,TX_bc786991,CUST_91730,2024-10-27 05:11:16.099113+00:00,Education,online,edX,651.05,SGD,web,5,True
6566546,TX_2ae623f1,CUST_91730,2024-10-27 06:01:38.493596+00:00,Healthcare,pharmacy,DuaneReade,29506.34,RUB,web,6,True
6569592,TX_16a45ef9,CUST_91730,2024-10-27 06:30:30.122055+00:00,Restaurant,premium,Capital Grille,661.63,AUD,web,6,True
6569790,TX_4ce15138,CUST_91730,2024-10-27 06:32:09.394996+00:00,Travel,hotels,Hilton,1897.11,SGD,web,6,True
6570271,TX_e3cef2ba,CUST_91730,2024-10-27 06:36:41.421098+00:00,Retail,online,Amazon,2743.16,SGD,web,6,True
6572230,TX_15995d88,CUST_91730,2024-10-27 06:54:51.690872+00:00,Healthcare,medical,Local Hospital,234.65,RUB,web,6,True
6573769,TX_89bdb701,CUST_91730,2024-10-27 07:05:39.080317+00:00,Grocery,online,Amazon Fresh,576.03,SGD,web,7,True
6576620,TX_2d0b2f47,CUST_91730,2024-10-27 07:23:14.513290+00:00,Retail,physical,Home Depot,105351.57,RUB,pos,7,True
6582245,TX_095f249a,CUST_91730,2024-10-27 07:57:54.247574+00:00,Retail,online,AliExpress,824.09,SGD,web,7,True
6583719,TX_6740cdce,CUST_91730,2024-10-27 08:05:09.320992+00:00,Entertainment,events,Ticketmaster,31747.15,RUB,web,8,True
6585881,TX_9c174744,CUST_91730,2024-10-27 08:15:16.177282+00:00,Retail,physical,Macy's,657.97,SGD,web,8,True
6586277,TX_f8a88c2d,CUST_91730,2024-10-27 08:17:04.618876+00:00,Entertainment,gaming,Xbox Live,19430.52,RUB,web,8,True
6588883,TX_1efa669c,CUST_91730,2024-10-27 08:29:21.544968+00:00,Education,online,Udemy,1398.36,SGD,web,8,True
6590360,TX_787fa5d3,CUST_91730,2024-10-27 08:36:29.498368+00:00,Retail,physical,Macy's,35620.46,RUB,web,8,True
6590362,TX_cee824c2,CUST_91730,2024-10-27 08:36:30.520417+00:00,Gas,major,BP,1304.13,SGD,web,8,True
6591088,TX_944df34e,CUST_91730,2024-10-27 08:39:44.078699+00:00,Retail,physical,Nike Store,631.78,AUD,web,8,True
6592989,TX_2725e421,CUST_91730,2024-10-27 08:48:33.852409+00:00,Education,supplies,Chegg,33408.34,RUB,web,8,True
6594000,TX_64ae053f,CUST_91730,2024-10-27 08:53:30.444964+00:00,Travel,airlines,JetBlue,350451.99,RUB,mobile,8,True
6594377,TX_2a50caf8,CUST_91730,2024-10-27 08:55:19.391917+00:00,Education,supplies,Chegg,795.1,SGD,web,8,True
6595049,TX_ec237f03,CUST_91730,2024-10-27 08:58:14.499997+00:00,Healthcare,medical,Urgent Care,1633.48,SGD,web,8,True
6596085,TX_bdbec756,CUST_91730,2024-10-27 09:03:23.212104+00:00,Education,supplies,Chegg,36552.61,RUB,web,9,True
6597386,TX_a8fb6b09,CUST_91730,2024-10-27 09:10:10.202303+00:00,Gas,major,Shell,126614.61,RUB,pos,9,True
6598801,TX_58441191,CUST_91730,2024-10-27 09:17:45.424622+00:00,Healthcare,medical,Local Hospital,1246.32,SGD,web,9,True
6601686,TX_577a5c73,CUST_91730,2024-10-27 09:32:38.229665+00:00,Education,online,MasterClass,641.31,SGD,web,9,True
6603988,TX_b0ba1cc0,CUST_91730,2024-10-27 09:44:51.550800+00:00,Gas,major,Chevron,30673.49,RUB,web,9,True
6606771,TX_e745cfbf,CUST_91730,2024-10-27 09:59:07.490087+00:00,Gas,local,Truck Stop,1100.07,SGD,web,9,True
6606789,TX_1be20843,CUST_91730,2024-10-27 09:59:11.440064+00:00,Travel,transport,Hertz,1300.13,SGD,web,9,True
6613497,TX_f81d5473,CUST_91730,2024-10-27 10:41:08.600675+00:00,Grocery,physical,Food Lion,474.99,SGD,web,10,True
6614524,TX_cec696ef,CUST_91730,2024-10-27 10:47:28.784104+00:00,Retail,physical,Home Depot,37392.11,RUB,web,10,True
6615520,TX_e94f8879,CUST_91730,2024-10-27 10:53:42.443119+00:00,Travel,transport,Lyft,1073.81,NGN,pos,10,True
6618215,TX_f0c7d5bd,CUST_91730,2024-10-27 11:09:07.809106+00:00,Grocery,online,Walmart Grocery,27623.3,RUB,web,11,True
6619671,TX_324412ab,CUST_91730,2024-10-27 11:16:43.400972+00:00,Travel,transport,Hertz,1770.87,SGD,web,11,True
6620575,TX_11e0b101,CUST_91730,2024-10-27 11:21:23.892685+00:00,Restaurant,premium,Nobu,33456.89,RUB,web,11,True
6621341,TX_e3055bfa,CUST_91730,2024-10-27 11:25:23.469151+00:00,Entertainment,events,AMC Theaters,1927.67,CAD,web,11,True
6624511,TX_dd274abe,CUST_91730,2024-10-27 11:41:56.136338+00:00,Entertainment,gaming,Xbox Live,548.11,SGD,web,11,True
6626145,TX_561c4918,CUST_91730,2024-10-27 11:50:59.579087+00:00,Education,supplies,University Bookstore,2098.09,SGD,web,11,True
6630752,TX_b87965f7,CUST_91730,2024-10-27 12:13:11.496156+00:00,Education,online,Udemy,2469.36,SGD,web,12,True
6631610,TX_31c82754,CUST_91730,2024-10-27 12:17:11.452459+00:00,Grocery,physical,Trader Joe's,1841.3,BRL,mobile,12,True
6633679,TX_255f9c5a,CUST_91730,2024-10-27 12:26:48.864693+00:00,Grocery,physical,Aldi,23623.56,RUB,web,12,True
